Unnamed: 0,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
318,0.0,39.0,2,2,2.0,4.0,1533.0,0,0,1,2.0,0.0,1.1
319,1.0,36.0,6,1,0.0,1.0,3000.0,0,0,1,1.0,1.0,1.5
320,0.0,105.0,3,2,2.0,3.0,1325.0,0,0,1,2.0,2.0,0.7
321,0.0,4.0,3,3,4.0,3.0,1456.0,0,1,1,2.0,1.0,2.0
322,1.0,111.0,3,2,2.0,4.0,1120.0,0,0,1,1.0,1.0,0.85
323,1.0,18.0,9,9,4.0,2.0,9000.0,0,0,1,1.0,2.0,6.0
324,1.0,20.0,4,4,4.0,0.0,3150.0,0,0,1,1.0,1.0,6.5
325,0.0,105.0,4,4,3.0,3.0,2518.0,1,0,1,2.0,2.0,1.18
326,0.0,8.0,3,3,3.0,3.0,1650.0,1,0,2,0.0,0.0,1.15
327,0.0,102.0,4,3,2.0,0.0,2000.0,0,0,2,1.0,2.0,1.2
328,0.0,111.0,2,2,2.0,3.0,520.0,0,0,1,1.0,2.0,0.28
329,1.0,28.0,5,5,2.0,2.0,1450.0,0,0,2,1.0,2.0,2.7
330,0.0,85.0,3,3,3.0,1.0,2018.0,0,1,1,2.0,0.0,2.7
331,0.0,105.0,3,3,0.0,3.0,1572.0,0,0,1,1.0,2.0,0.7
332,1.0,67.0,6,4,0.0,0.0,240.0,0,0,1,1.0,2.0,1.0
333,1.0,60.0,5,5,2.0,3.0,2250.0,0,0,1,1.0,2.0,4.0
334,1.0,34.0,4,2,2.0,2.0,1170.0,0,0,1,1.0,1.0,0.75
335,0.0,111.0,2,2,2.0,3.0,500.0,0,0,2,1.0,2.0,0.28
336,1.0,33.0,4,4,0.0,3.0,3240.0,0,0,1,1.0,2.0,4.5
337,0.0,6.0,2,2,3.0,3.0,1611.0,0,0,1,2.0,0.0,0.85
338,1.0,83.0,5,5,4.0,3.0,3653.0,1,0,2,1.0,0.0,3.09
339,0.0,109.0,2,2,1.0,3.0,606.0,0,0,1,2.0,2.0,0.35
340,0.0,74.0,4,4,3.0,3.0,2700.0,1,0,2,0.0,2.0,3.0
341,0.0,53.0,2,2,2.0,3.0,1108.0,0,0,2,1.0,2.0,1.05
342,1.0,57.0,3,3,3.0,0.0,2259.0,1,0,1,1.0,1.0,7.1
343,1.0,45.0,3,9,4.0,3.0,1494.0,0,0,2,1.0,2.0,4.3
344,0.0,44.0,2,2,3.0,1.0,1100.0,0,0,1,1.0,2.0,0.71
345,0.0,11.0,3,3,3.0,3.0,2303.0,1,0,1,2.0,2.0,1.6
346,0.0,87.0,3,3,4.0,3.0,1900.0,1,0,1,2.0,0.0,1.75
347,0.0,50.0,3,3,2.0,1.0,195.0,0,0,1,1.0,1.0,2.5
348,0.0,6.0,3,3,4.0,1.0,2544.0,1,0,1,2.0,2.0,1.95
349,0.0,96.0,4,4,3.0,3.0,3222.0,1,0,1,1.0,2.0,2.2
350,1.0,51.0,5,4,2.0,0.0,3240.0,1,0,2,1.0,1.0,8.5
351,0.0,80.0,2,2,2.0,4.0,991.0,0,0,1,1.0,2.0,0.53
352,0.0,82.0,1,1,0.0,1.0,683.0,0,0,1,2.0,2.0,0.9
353,0.0,39.0,4,4,4.0,1.0,2000.0,1,0,1,1.0,2.0,2.3
355,1.0,36.0,4,3,2.0,2.0,1070.0,0,0,1,1.0,1.0,0.95
356,0.0,107.0,2,2,0.0,1.0,637.0,0,0,1,1.0,2.0,0.35
358,0.0,95.0,5,7,4.0,3.0,3200.0,1,0,2,0.0,0.0,3.15
359,0.0,5.0,1,1,1.0,3.0,400.0,0,0,1,1.0,2.0,0.23
360,0.0,73.0,3,3,3.0,3.0,1829.0,0,0,1,2.0,0.0,2.78
361,0.0,96.0,3,3,3.0,3.0,1833.0,1,0,2,1.0,0.0,1.5
362,0.0,92.0,2,2,3.0,3.0,700.0,0,0,1,2.0,2.0,0.49
363,1.0,39.0,2,2,2.0,1.0,1210.0,0,0,0,2.0,2.0,1.35
364,1.0,20.0,6,6,4.0,2.0,3150.0,0,0,1,1.0,2.0,6.4
365,0.0,77.0,2,2,3.0,3.0,1150.0,0,0,2,2.0,1.0,1.1
366,0.0,78.0,3,3,1.0,3.0,1392.0,0,0,2,2.0,0.0,1.3
367,0.0,17.0,4,4,4.0,4.0,2553.0,1,0,1,1.0,0.0,2.9
368,0.0,54.0,3,3,3.0,2.0,1600.0,0,0,2,2.0,1.0,1.5
369,1.0,50.0,3,3,2.0,3.0,1935.0,0,0,2,2.0,2.0,2.55
370,0.0,71.0,4,4,0.0,1.0,3950.0,0,0,1,2.0,0.0,8.5
371,0.0,10.0,2,2,2.0,3.0,1235.0,0,0,2,0.0,2.0,0.65
373,0.0,96.0,4,4,4.0,3.0,2998.0,1,0,1,2.0,2.0,2.28
374,0.0,96.0,3,3,3.0,3.0,1652.0,0,0,1,2.0,0.0,0.88
375,0.0,4.0,2,2,2.0,1.0,1145.0,0,0,1,0.0,0.0,1.99
376,0.0,44.0,3,3,3.0,3.0,1711.0,0,0,2,2.0,2.0,1.4
377,1.0,34.0,5,3,0.0,0.0,1755.0,0,0,1,1.0,1.0,0.68
378,0.0,105.0,3,3,3.0,3.0,1473.0,0,0,1,2.0,1.0,0.71
379,0.0,30.0,4,4,3.0,2.0,2333.0,1,0,2,1.0,0.0,3.7
380,0.0,111.0,2,2,3.0,1.0,1222.0,0,0,1,2.0,1.0,0.91
381,0.0,83.0,3,3,3.0,0.0,2986.0,1,0,1,2.0,1.0,3.25
382,0.0,92.0,3,4,4.0,3.0,1900.0,1,0,0,1.0,0.0,2.2
383,1.0,13.0,5,4,1.0,0.0,2025.0,0,0,1,1.0,1.0,4.0
384,0.0,80.0,3,3,4.0,3.0,1765.0,1,0,1,1.0,2.0,1.78
385,0.0,43.0,3,5,4.0,3.0,1400.0,1,0,1,1.0,2.0,0.99
388,1.0,63.0,2,2,0.0,0.0,1458.0,0,0,1,1.0,1.0,2.95
389,0.0,96.0,2,2,4.0,3.0,1086.0,0,0,1,2.0,0.0,0.54
390,0.0,93.0,2,2,2.0,3.0,1176.0,0,0,2,1.0,1.0,0.85
391,0.0,107.0,2,2,2.0,3.0,974.0,0,0,1,1.0,0.0,0.6
392,1.0,20.0,5,5,0.0,0.0,2500.0,0,0,1,1.0,2.0,6.5
393,1.0,25.0,3,7,4.0,0.0,1215.0,0,0,1,1.0,2.0,1.0
394,0.0,107.0,2,2,2.0,1.0,695.0,0,0,1,1.0,0.0,0.45
395,0.0,105.0,3,3,2.0,3.0,1068.0,0,0,1,1.0,1.0,0.5
396,1.0,27.0,7,5,4.0,2.0,2367.0,0,0,2,1.0,2.0,4.75
397,1.0,11.0,4,4,4.0,3.0,2430.0,1,1,1,0.0,1.0,6.0
398,0.0,68.0,2,2,2.0,3.0,1350.0,0,0,2,0.0,1.0,2.12
399,0.0,98.0,3,3,3.0,3.0,1700.0,0,0,2,0.0,0.0,1.59
400,1.0,30.0,4,4,4.0,0.0,1800.0,1,1,1,2.0,1.0,6.5
402,0.0,74.0,2,2,2.0,3.0,1072.0,0,0,1,2.0,2.0,1.7
403,0.0,10.0,3,3,2.0,1.0,1711.0,0,0,1,1.0,0.0,2.6
404,1.0,33.0,5,6,4.0,0.0,5000.0,0,0,1,1.0,2.0,8.95
405,0.0,105.0,4,4,3.0,3.0,2267.0,0,0,1,1.0,2.0,1.44
406,0.0,27.0,3,3,3.0,3.0,1860.0,0,0,2,2.0,2.0,2.55
407,0.0,40.0,3,2,3.0,1.0,1122.0,0,0,1,2.0,1.0,1.0
408,1.0,54.0,7,7,4.0,2.0,2403.0,1,1,2,2.0,1.0,4.95
409,0.0,46.0,4,3,3.0,2.0,2611.0,1,0,0,1.0,2.0,1.5
410,0.0,87.0,2,2,2.0,1.0,1214.0,0,0,2,2.0,0.0,0.86
411,0.0,68.0,2,3,2.0,3.0,1250.0,1,0,2,1.0,2.0,2.15
412,1.0,31.0,5,5,4.0,2.0,3240.0,1,1,2,2.0,1.0,12.5
413,0.0,111.0,2,2,2.0,3.0,1043.0,0,0,1,2.0,1.0,0.65
414,0.0,80.0,4,4,4.0,0.0,2667.0,1,0,2,2.0,2.0,2.35
415,0.0,97.0,2,2,3.0,3.0,1630.0,0,1,1,0.0,2.0,1.11
416,1.0,30.0,3,2,3.0,2.0,1350.0,0,0,1,1.0,1.0,4.25
417,0.0,73.0,3,3,3.0,3.0,1600.0,1,0,2,1.0,2.0,2.25
418,0.0,95.0,2,2,2.0,3.0,850.0,0,0,2,0.0,2.0,0.78
419,0.0,96.0,2,2,3.0,3.0,1394.0,0,0,1,1.0,0.0,1.15
420,1.0,83.0,5,5,4.0,3.0,3653.0,0,0,1,1.0,0.0,3.1
421,0.0,104.0,4,4,4.0,0.0,2468.0,1,0,1,2.0,0.0,2.0
422,0.0,80.0,3,5,3.0,3.0,1527.0,1,0,1,2.0,2.0,1.64
423,0.0,110.0,3,3,2.0,0.0,1722.0,0,0,2,2.0,2.0,0.94
424,0.0,10.0,4,4,4.0,3.0,2631.0,1,0,1,2.0,2.0,2.08
425,1.0,92.0,1,1,0.0,3.0,1095.0,0,0,1,1.0,1.0,0.89
426,1.0,31.0,7,9,4.0,3.0,11111.0,1,1,2,2.0,2.0,18.25
427,0.0,97.0,4,4,3.0,3.0,2600.0,0,0,1,1.0,1.0,2.13
428,0.0,105.0,3,2,3.0,3.0,1240.0,0,0,1,1.0,2.0,0.65
429,0.0,72.0,2,2,2.0,4.0,978.0,0,0,1,1.0,1.0,1.65
430,1.0,30.0,5,5,2.0,0.0,3375.0,0,0,2,2.0,1.0,9.9
431,1.0,30.0,5,6,3.0,2.0,2700.0,1,1,2,2.0,2.0,10.0
432,0.0,4.0,3,4,4.0,3.0,2250.0,1,0,1,2.0,0.0,2.05
433,0.0,111.0,2,2,2.0,3.0,1105.0,0,0,0,2.0,0.0,0.9
434,0.0,98.0,3,2,2.0,1.0,833.0,0,0,1,1.0,1.0,0.6
435,0.0,10.0,3,4,2.0,3.0,2343.0,1,0,1,1.0,0.0,3.95
436,0.0,111.0,2,2,2.0,3.0,762.0,0,0,1,2.0,2.0,0.4
437,0.0,98.0,3,3,2.0,1.0,1690.0,0,0,1,1.0,2.0,0.9
438,0.0,82.0,1,1,2.0,3.0,425.0,0,0,2,1.0,1.0,0.37
439,1.0,29.0,4,4,2.0,2.0,2844.0,0,0,1,1.0,1.0,6.5
440,0.0,105.0,4,4,3.0,3.0,1939.0,1,0,1,2.0,0.0,1.25
441,1.0,63.0,4,4,4.0,3.0,1503.0,0,0,2,1.0,1.0,4.0
442,0.0,57.0,4,4,3.0,0.0,11111.0,1,0,1,1.0,2.0,8.5
443,0.0,11.0,3,3,4.0,3.0,1466.0,0,0,1,0.0,2.0,1.5
444,0.0,95.0,2,2,2.0,3.0,950.0,0,0,2,0.0,1.0,0.65
445,0.0,81.0,2,2,3.0,1.0,1142.0,0,0,1,2.0,0.0,1.65
446,0.0,44.0,3,3,4.0,3.0,1983.0,1,0,1,1.0,2.0,1.72
447,0.0,1.0,3,3,3.0,3.0,1489.0,0,0,2,1.0,1.0,1.28
448,0.0,97.0,3,4,4.0,3.0,2026.0,1,0,1,0.0,2.0,2.1
449,1.0,25.0,4,3,2.0,0.0,1557.0,0,1,2,2.0,2.0,2.68
450,0.0,14.0,5,5,2.0,3.0,3500.0,1,0,1,0.0,2.0,4.1
451,0.0,97.0,4,4,3.0,3.0,2600.0,1,0,1,1.0,2.0,2.1
452,0.0,18.0,3,3,1.0,1.0,1167.0,0,0,2,1.0,1.0,0.65
453,1.0,74.0,5,6,4.0,3.0,3150.0,1,1,2,0.0,2.0,12.0
454,0.0,97.0,4,4,4.0,3.0,2545.0,1,0,1,1.0,2.0,2.3
455,1.0,13.0,4,3,2.0,2.0,1800.0,0,0,1,1.0,1.0,2.2
456,0.0,11.0,3,3,4.0,3.0,1584.0,0,0,1,2.0,0.0,1.4
457,0.0,43.0,2,3,3.0,3.0,1442.0,0,0,1,1.0,2.0,0.85
458,0.0,78.0,3,3,1.0,3.0,1392.0,0,0,1,2.0,0.0,1.38
459,0.0,81.0,2,2,3.0,0.0,1285.0,0,0,1,1.0,2.0,1.2
460,0.0,44.0,3,2,3.0,4.0,1538.0,0,0,1,1.0,0.0,1.02
461,0.0,97.0,4,4,3.0,3.0,2300.0,1,0,1,1.0,2.0,2.14
462,0.0,68.0,3,3,3.0,3.0,2400.0,1,0,2,0.0,1.0,2.82
463,0.0,8.0,5,6,4.0,4.0,3797.0,0,0,2,2.0,2.0,6.3
464,0.0,75.0,4,4,4.0,3.0,2854.0,1,0,2,0.0,0.0,4.5
465,0.0,64.0,3,3,3.0,0.0,2036.0,0,0,1,2.0,2.0,2.5
466,0.0,75.0,3,3,3.0,3.0,2047.0,0,0,2,0.0,1.0,2.65
467,0.0,4.0,2,2,1.0,3.0,568.0,0,0,0,2.0,0.0,0.45
468,1.0,112.0,2,2,1.0,1.0,1150.0,0,0,1,1.0,2.0,0.49
469,0.0,5.0,1,2,2.0,1.0,402.0,0,0,1,1.0,2.0,0.3
470,0.0,15.0,1,1,1.0,3.0,374.0,0,0,0,2.0,1.0,0.5
471,0.0,78.0,4,4,1.0,3.0,2186.0,0,0,1,2.0,0.0,2.0
472,1.0,104.0,4,4,3.0,1.0,2430.0,0,0,2,1.0,1.0,3.6
473,0.0,33.0,3,4,3.0,2.0,3133.0,1,1,1,1.0,2.0,4.3
474,0.0,78.0,3,3,2.0,3.0,1428.0,0,0,2,0.0,2.0,1.52
475,0.0,82.0,3,4,3.0,0.0,1631.0,1,0,1,2.0,1.0,1.12
476,0.0,44.0,3,3,3.0,3.0,1686.0,0,0,1,1.0,0.0,1.5
477,0.0,92.0,2,2,2.0,4.0,1194.0,0,0,1,1.0,2.0,0.89
478,1.0,74.0,5,6,4.0,1.0,3150.0,1,0,1,1.0,2.0,12.0
479,0.0,33.0,3,3,3.0,0.0,1777.0,1,0,1,2.0,2.0,2.3
480,1.0,81.0,4,5,4.0,3.0,2610.0,1,1,2,2.0,2.0,5.4
481,0.0,57.0,3,3,3.0,3.0,1894.0,0,0,2,2.0,0.0,2.5
482,0.0,54.0,4,4,4.0,0.0,3000.0,0,0,1,1.0,1.0,3.45
483,0.0,60.0,4,4,3.0,0.0,3068.0,1,0,2,2.0,2.0,6.44
484,0.0,101.0,2,2,2.0,4.0,1390.0,0,0,1,1.0,0.0,0.65
485,0.0,82.0,4,4,3.0,0.0,1985.0,1,0,1,2.0,0.0,1.32
486,0.0,9.0,3,4,0.0,1.0,2137.0,0,0,1,2.0,1.0,1.4
487,0.0,80.0,3,5,3.0,1.0,2167.0,0,0,1,2.0,1.0,1.8
488,0.0,111.0,2,2,3.0,3.0,1095.0,0,0,1,0.0,2.0,0.72
489,0.0,89.0,3,4,4.0,3.0,1416.0,1,0,2,2.0,0.0,1.5
490,0.0,39.0,3,2,2.0,1.0,1444.0,0,0,1,2.0,2.0,1.35
491,0.0,97.0,3,4,3.0,3.0,1925.0,0,0,1,1.0,2.0,1.83
492,0.0,9.0,2,2,2.0,3.0,543.0,0,0,1,1.0,2.0,0.29
493,0.0,6.0,3,2,2.0,1.0,848.0,0,0,1,2.0,2.0,0.65
494,1.0,3.0,6,7,0.0,0.0,4500.0,0,0,1,1.0,2.0,4.75
495,0.0,41.0,3,4,3.0,1.0,2820.0,0,0,0,1.0,0.0,4.1
496,0.0,18.0,3,3,2.0,3.0,1178.0,0,0,1,1.0,2.0,0.6
497,0.0,103.0,2,2,3.0,1.0,1176.0,0,0,1,1.0,0.0,0.7
498,0.0,98.0,2,2,3.0,3.0,1339.0,0,0,1,1.0,2.0,1.3
499,0.0,50.0,4,5,3.0,0.0,5000.0,1,0,0,2.0,2.0,8.44
500,0.0,108.0,4,4,4.0,1.0,3041.0,1,0,1,2.0,1.0,3.25
501,0.0,109.0,2,2,2.0,1.0,473.0,0,0,1,2.0,1.0,0.32
503,1.0,62.0,3,3,4.0,2.0,2160.0,1,1,2,1.0,1.0,4.6
504,0.0,39.0,3,3,2.0,4.0,2093.0,0,0,1,2.0,1.0,2.5
505,0.0,111.0,2,2,0.0,3.0,481.0,0,0,1,1.0,1.0,0.25
506,0.0,6.0,3,2,4.0,3.0,1303.0,0,1,2,1.0,0.0,1.3
507,0.0,75.0,4,4,4.0,0.0,2127.0,1,0,2,2.0,2.0,2.85
508,1.0,20.0,6,4,2.0,2.0,1935.0,0,0,2,1.0,1.0,3.5
509,0.0,63.0,3,4,3.0,2.0,2278.0,1,0,1,2.0,2.0,1.85
510,0.0,101.0,3,1,0.0,1.0,1103.0,0,0,1,1.0,1.0,1.1
511,0.0,105.0,4,4,3.0,3.0,2286.0,1,0,1,2.0,2.0,1.1
512,0.0,92.0,2,2,1.0,4.0,814.0,0,0,1,1.0,1.0,0.6
513,0.0,10.0,2,3,3.0,3.0,978.23,1,0,1,2.0,1.0,0.9
514,1.0,30.0,10,10,3.0,2.0,3159.0,0,0,2,2.0,2.0,9.0
515,0.0,11.0,3,3,2.0,0.0,2576.0,1,0,2,2.0,2.0,2.2
516,0.0,25.0,3,3,4.0,2.0,1611.0,0,0,0,2.0,2.0,1.4
517,0.0,43.0,3,3,0.0,1.0,1820.0,0,0,1,2.0,1.0,1.35
518,0.0,9.0,2,2,1.0,3.0,598.0,0,0,1,1.0,2.0,0.36
519,1.0,27.0,6,6,4.0,2.0,2368.0,0,1,2,2.0,1.0,4.7
520,0.0,5.0,4,6,4.0,3.0,2602.0,1,0,2,2.0,2.0,2.2
521,1.0,47.0,4,2,2.0,0.0,585.0,0,0,1,1.0,1.0,0.65
522,0.0,39.0,2,2,3.0,1.0,86.0,0,0,1,2.0,1.0,1.2
523,1.0,11.0,5,5,2.0,3.0,2430.0,1,0,1,2.0,1.0,6.2
524,1.0,29.0,8,5,4.0,2.0,540.0,0,0,1,1.0,2.0,1.6
525,0.0,111.0,2,2,2.0,3.0,694.0,0,0,1,2.0,0.0,0.35
526,1.0,74.0,5,6,4.0,3.0,4500.0,1,1,0,0.0,2.0,18.0
527,0.0,103.0,3,3,2.0,3.0,1578.0,0,0,1,1.0,0.0,1.25
529,0.0,96.0,3,3,3.0,3.0,1610.0,0,0,1,2.0,2.0,1.05
530,1.0,56.0,2,4,2.0,0.0,945.0,0,1,2,1.0,2.0,0.96
531,0.0,108.0,2,1,2.0,1.0,652.0,0,0,1,1.0,2.0,0.5
532,0.0,101.0,2,3,3.0,4.0,998.0,0,0,1,1.0,2.0,0.86
533,0.0,43.0,3,3,3.0,3.0,1595.0,0,0,1,1.0,1.0,1.27
534,0.0,17.0,4,5,4.0,4.0,2060.0,0,0,2,2.0,0.0,2.57
535,0.0,92.0,3,4,4.0,3.0,2513.0,1,0,2,2.0,2.0,2.35
536,0.0,95.0,3,3,3.0,3.0,1387.0,1,0,2,0.0,0.0,1.3
537,0.0,93.0,2,2,2.0,3.0,1202.0,0,0,2,2.0,0.0,0.89
538,0.0,4.0,3,3,4.0,3.0,2250.0,1,0,2,2.0,1.0,1.85
539,0.0,16.0,3,5,4.0,3.0,2536.0,1,0,2,1.0,0.0,3.75
540,1.0,51.0,3,9,4.0,0.0,1836.0,0,0,2,2.0,2.0,4.49
541,0.0,85.0,2,2,4.0,3.0,1300.0,0,0,1,2.0,2.0,1.57
542,0.0,34.0,2,2,2.0,4.0,1604.0,0,0,1,1.0,2.0,1.3
543,1.0,52.0,6,6,4.0,0.0,1845.0,0,1,2,2.0,2.0,4.5
544,0.0,78.0,4,4,2.0,3.0,1819.0,0,0,1,2.0,2.0,1.68
545,1.0,29.0,8,10,4.0,2.0,3915.0,0,0,1,1.0,1.0,10.0
546,0.0,81.0,4,4,3.0,3.0,1600.0,0,0,1,1.0,1.0,1.6
547,0.0,53.0,3,4,4.0,0.0,1950.0,1,0,1,1.0,2.0,2.15
548,0.0,111.0,2,2,2.0,3.0,1319.0,0,0,2,2.0,2.0,0.78
549,0.0,11.0,3,3,3.0,3.0,1550.0,0,0,1,2.0,2.0,1.6
550,1.0,74.0,5,6,4.0,3.0,6667.0,1,1,2,2.0,2.0,19.0
551,0.0,105.0,3,3,2.0,3.0,1442.0,0,0,1,2.0,0.0,0.68
552,0.0,93.0,2,2,2.0,3.0,1175.0,0,0,2,2.0,1.0,0.78
553,0.0,66.0,4,4,4.0,3.0,4254.0,1,1,2,0.0,0.0,5.0
554,0.0,79.0,3,2,1.0,1.0,889.0,0,0,1,1.0,1.0,0.48
555,0.0,96.0,2,2,3.0,3.0,1361.0,0,0,2,1.0,2.0,1.15
556,0.0,44.0,3,3,3.0,4.0,1389.0,0,0,1,1.0,1.0,1.1
557,0.0,80.0,3,4,2.0,3.0,1950.0,1,0,1,1.0,0.0,1.75
558,0.0,57.0,3,3,2.0,3.0,1245.0,0,1,2,2.0,2.0,1.4
559,0.0,78.0,4,4,1.0,3.0,1783.0,0,0,1,2.0,0.0,1.72
560,1.0,44.0,1,1,0.0,3.0,1535.0,0,0,1,1.0,1.0,1.16
561,0.0,73.0,4,4,3.0,3.0,1650.0,0,0,2,2.0,1.0,2.8
562,0.0,98.0,3,4,4.0,3.0,1580.0,0,1,1,0.0,0.0,1.56
563,0.0,2.0,3,3,4.0,0.0,1705.0,1,0,1,2.0,1.0,0.73
564,1.0,57.0,3,3,2.0,0.0,3240.0,1,0,1,2.0,1.0,11.95
565,1.0,22.0,2,5,3.0,2.0,1440.0,0,0,1,1.0,2.0,3.5
566,0.0,44.0,3,3,4.0,3.0,2191.0,0,0,1,1.0,2.0,1.71
567,0.0,47.0,2,2,1.0,3.0,1000.0,0,0,2,2.0,1.0,0.46
568,1.0,25.0,3,3,3.0,0.0,1557.0,0,0,2,1.0,1.0,2.75
569,0.0,21.0,3,3,4.0,0.0,1611.0,0,0,1,2.0,1.0,1.6
570,0.0,72.0,3,2,2.0,4.0,630.0,0,0,1,1.0,1.0,0.42
571,0.0,14.0,4,5,3.0,3.0,3032.0,1,0,1,2.0,2.0,3.3
572,0.0,11.0,3,4,4.0,3.0,1946.0,1,0,1,2.0,1.0,1.75
573,0.0,98.0,3,2,1.0,1.0,1878.0,0,0,1,1.0,2.0,0.95
574,0.0,44.0,4,3,3.0,3.0,2025.0,1,0,1,1.0,0.0,1.77
575,1.0,47.0,3,2,1.0,1.0,684.0,0,0,1,1.0,1.0,0.7
576,1.0,31.0,3,3,3.0,2.0,8829.0,0,0,1,2.0,1.0,3.25
577,0.0,4.0,3,4,4.0,3.0,1700.0,1,0,2,0.0,2.0,1.7
578,1.0,81.0,3,3,4.0,3.0,1611.0,0,0,2,2.0,1.0,1.04
579,0.0,101.0,2,2,2.0,4.0,1441.0,0,0,1,1.0,2.0,0.8
581,0.0,92.0,4,6,4.0,3.0,3801.0,1,0,2,1.0,0.0,4.5
582,0.0,9.0,2,2,4.0,3.0,1236.0,0,0,1,2.0,2.0,0.82
583,0.0,81.0,2,2,2.0,1.0,1402.0,0,0,1,1.0,0.0,1.25
584,0.0,70.0,4,6,3.0,3.0,3932.0,1,1,2,2.0,0.0,9.14
585,0.0,44.0,2,2,3.0,3.0,1300.0,0,0,1,2.0,1.0,0.8
586,0.0,98.0,2,2,1.0,1.0,1300.0,0,0,1,1.0,0.0,0.82
587,0.0,55.0,3,3,3.0,2.0,1600.0,0,0,2,1.0,1.0,1.9
588,0.0,111.0,2,2,2.0,4.0,1000.0,0,0,1,1.0,2.0,0.93
589,0.0,89.0,2,2,2.0,1.0,1688.0,0,0,1,1.0,0.0,0.8
590,0.0,80.0,4,5,4.0,0.0,2114.0,1,0,2,2.0,2.0,2.1
591,0.0,111.0,2,2,2.0,1.0,521.0,0,0,1,1.0,2.0,0.27
592,0.0,92.0,2,2,2.0,3.0,1112.0,0,0,2,2.0,1.0,0.95
593,0.0,63.0,3,4,4.0,2.0,1900.0,1,0,2,2.0,2.0,1.54
594,0.0,12.0,2,2,3.0,1.0,1086.0,0,0,1,2.0,2.0,0.9
595,0.0,93.0,4,4,4.0,3.0,1774.0,1,0,1,2.0,1.0,1.3
597,0.0,89.0,3,3,3.0,3.0,2167.0,0,0,2,2.0,1.0,1.1
598,0.0,27.0,2,2,2.0,3.0,1533.0,0,0,1,1.0,2.0,2.0
599,0.0,25.0,2,2,3.0,0.0,1281.0,0,0,2,2.0,1.0,0.95
600,0.0,62.0,3,3,2.0,0.0,1700.0,0,0,2,1.0,2.0,1.44
601,0.0,105.0,3,3,1.0,3.0,711.0,0,0,1,1.0,1.0,0.42
602,0.0,80.0,2,2,3.0,3.0,1222.0,0,0,1,1.0,1.0,1.23
603,0.0,55.0,3,3,3.0,2.0,1633.0,0,0,2,2.0,1.0,1.95
604,0.0,11.0,3,3,4.0,3.0,1466.0,0,0,1,1.0,2.0,1.4
605,1.0,64.0,5,5,4.0,3.0,5580.0,1,1,2,0.0,2.0,9.25
606,1.0,30.0,5,3,2.0,2.0,1350.0,0,1,1,1.0,2.0,4.5
607,0.0,44.0,2,2,3.0,3.0,1310.0,0,0,1,0.0,2.0,0.8
608,0.0,89.0,3,4,4.0,1.0,1946.0,1,0,1,1.0,0.0,1.85
609,0.0,107.0,3,2,2.0,1.0,866.0,0,0,0,1.0,0.0,0.55
610,1.0,11.0,4,6,4.0,1.0,3600.0,1,1,1,0.0,2.0,8.48
611,0.0,75.0,3,3,3.0,3.0,2724.0,1,0,1,2.0,0.0,3.49
612,1.0,24.0,4,4,4.0,2.0,3500.0,1,1,1,1.0,1.0,6.95
613,0.0,39.0,3,2,4.0,1.0,113.0,0,0,1,2.0,0.0,1.4
615,0.0,82.0,3,3,4.0,3.0,1344.0,0,0,2,1.0,2.0,1.0
616,0.0,63.0,3,4,4.0,2.0,2200.0,0,0,2,0.0,2.0,2.1
617,0.0,97.0,4,4,3.0,3.0,2600.0,0,0,1,1.0,2.0,2.13
618,0.0,71.0,4,4,3.0,1.0,3956.0,0,0,1,2.0,0.0,7.52
619,0.0,43.0,3,3,3.0,1.0,1400.0,0,0,1,1.0,2.0,1.26
620,0.0,63.0,4,3,4.0,2.0,1900.0,0,0,2,1.0,2.0,1.59
621,1.0,105.0,4,4,3.0,3.0,1743.0,0,0,1,1.0,2.0,0.85
622,0.0,105.0,3,3,2.0,4.0,140.0,0,0,1,1.0,0.0,0.7
623,0.0,63.0,4,4,4.0,3.0,2500.0,0,0,2,2.0,2.0,2.05
624,0.0,49.0,3,3,2.0,2.0,1640.0,0,0,0,2.0,0.0,2.75
625,0.0,55.0,3,4,3.0,0.0,1750.75,1,0,2,2.0,2.0,1.98
626,1.0,11.0,7,6,3.0,3.0,3600.0,1,0,1,2.0,2.0,9.5
627,0.0,83.0,4,5,4.0,3.0,2625.0,1,0,1,1.0,0.0,3.5
628,1.0,62.0,4,4,4.0,2.0,1449.0,0,0,2,1.0,1.0,3.55
629,0.0,101.0,2,3,2.0,1.0,1226.0,1,0,2,2.0,2.0,0.86
630,0.0,33.0,3,4,4.0,0.0,1956.0,1,0,0,1.0,2.0,2.2
631,0.0,99.0,2,2,1.0,1.0,695.0,0,0,1,1.0,2.0,0.45
632,0.0,112.0,2,2,2.0,4.0,1350.0,0,0,1,1.0,2.0,0.69
633,1.0,14.0,1,1,0.0,0.0,500.0,0,0,1,1.0,1.0,0.34
634,0.0,75.0,3,3,4.0,0.0,2236.0,1,0,2,0.0,0.0,2.95
635,0.0,75.0,3,4,3.0,3.0,2490.0,1,0,2,2.0,0.0,3.5
636,0.0,39.0,3,3,2.0,4.0,1619.0,0,0,1,1.0,2.0,2.1
637,0.0,2.0,3,4,2.0,3.0,1670.0,1,0,1,1.0,2.0,1.2
638,0.0,101.0,3,2,3.0,1.0,1550.0,0,0,1,1.0,2.0,1.1
